"project","SAM_code","samp_id","station","date","time","net_size_um","high_algae","high_detritus","high_silt","no_micro_tally","no_meso_tally","samp_num","tow","id_by","scope","mag","id_date","num_of_jars","num_of_vials","category","taxon","count","subsample","v1_ml","sub1_ml","v2_ml","sub2_ml","vsed_ml","comments"
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Mesocyclops spp adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Microcyclops spp adult",20,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Oithona davisae adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Oithona similis adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Oithona spp adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Oithona spp copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Paracyclops spp adult",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CYCLOPOIDS","Tropocyclops spp adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Acartia spp adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Acartia spp copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Acartiella sinensis adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Acartiella sinensis copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Calanoid UNID adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Calanoid UNID copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Diaptomidae adult",16,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Diaptomidae copepodite",10,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Eurytemora affinis adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Eurytemora affinis copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Labidocera spp adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Labidocera spp copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Osphranticum labronectum adult",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Osphranticum spp copepodite",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Paracalanus parvus adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Paracalanus parvus copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Pseudodiaptomus euryhalinus adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Pseudodiaptomus forbesi adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Pseudodiaptomus forbesi copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Pseudodiaptomus marinus adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Pseudodiaptomus spp copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Sinocalanus doerrii adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Sinocalanus doerrii copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Tortanus dextrilobatus adult",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CALANOIDS","Tortanus spp copepodite",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Acantholeberis spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Alona spp",15,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Alonella spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Bosmina spp",16,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Camptocercus spp",12,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Ceriodaphnia spp",38,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Chydorus spp",9,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Cladocera UNID",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Daphnia spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Diaphanosoma spp",7,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Disparalona spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Eurycercus spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Graptoleberis spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Holopedium spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Ilyocryptus spp",3,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Kurzia spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Latona spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Leydigia spp",2,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Macrothrix spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Moina spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Monospilus spp",31,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Picripleuroxus spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Pleuroxus spp",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Pseudochydorus spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Scapholeberis spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Sida spp",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"CLADOCERA","Simocephalus spp",1,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"HARPACTICOIDS","Harpacticoids",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Amphipoda",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Annelida",9,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Bivalve",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Bivalvia veliger",5,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Crab zoea",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Cumacean",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Gastropod",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Gastropod veliger",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Hydrachnidia",2,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Insect larvae",45,7,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Isopoda",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
"YOLO",NA,"20221128_954_SHR_ZOOP150","SHR",2022-11-28,09:54:00,150,FALSE,TRUE,TRUE,TRUE,TRUE,10,NA,"TEC","Olympus SZX10","100x",2023-07-11,1,NA,"MACROZOOPLANKTON","Jellyfish",0,0,30,1,NA,NA,4,"Total Count: 891  Due to algae could not concentrate sample further to sort through, added two subsamples to reach ~1000 organisms."
